reviewId,userName,content,score,at,de_emojized_text,clean_text,normalized_text,stemmed_text
33228278-065d-4f2c-9225-82687c262671,Pak Kembar,jauhkan saya dari drak sistem,4,2026-07-12 06:15:24,jauhkan saya dari drak sistem,jauhkan saya dari drak sistem,jauhkan saya dari dark sistem,jauh saya dari dark sistem
c0d29ab7-1294-427c-8112-baeafa9a4015,Tiatia037 Tiaa,kalah mulu,4,2026-07-12 06:14:13,kalah mulu,kalah mulu,kalah selalu,kalah selalu
910de5f1-cfb5-47fa-942a-3620a814daec,Arseno setyo Nugroho,DIPASANGIN SMA BOT,1,2026-07-12 06:03:13,DIPASANGIN SMA BOT,dipasangin sma bot,dipasangin sma bot,dipasangin sma bot
526c23a5-258e-414b-b5c2-992c817b6494,Lilip Dumean,"ayo lah moonton kasih pemain pemain yg bener,jangan dark sistem terus.Cape push tapi kalah terus",2,2026-07-12 06:02:26,"ayo lah moonton kasih pemain pemain yg bener,jangan dark sistem terus.Cape push tapi kalah terus",ayo lah moonton kasih pemain pemain yg benerjangan dark sistem teruscape push tapi kalah terus,ayo lah moonton kasih pemain pemain yang benerjangan dark sistem teruscape push tapi kalah terus,ayo lah moonton kasih main main yang benerjangan dark sistem teruscape push tapi kalah terus
fa481844-eb3c-48f1-b686-fb3434cfe1f1,Anisa Dino,seruh,5,2026-07-12 06:01:44,seruh,seruh,seruh,seruh
1a68c911-c46b-43a0-a1ce-f41a098c0403,Slamet Yohek,selalu pelit pas gacha evend 🗿 kayak sekarang,4,2026-07-12 05:54:12,selalu pelit pas gacha evend  kecewa  kayak sekarang,selalu pelit pas gacha evend kecewa kayak sekarang,selalu pelit pas undi evend kecewa seperti sekarang,selalu pelit pas undi evend kecewa seperti sekarang
54dc5bfc-34f1-4d85-9914-06749ca62bd9,Indone Indonesia,tolong Argus nya di kembalikan seperti yg kemarin lagi. yg sekarang no demeg sama no lifestyle.mana ultinya bentar bgt lagi. musuh pake won ato winter auto ga guna tu Argus. mana bulan depan mo dapet skin kolektor lagi. tolong ya monton.,1,2026-07-12 05:48:26,tolong Argus nya di kembalikan seperti yg kemarin lagi. yg sekarang no demeg sama no lifestyle.mana ultinya bentar bgt lagi. musuh pake won ato winter auto ga guna tu Argus. mana bulan depan mo dapet skin kolektor lagi. tolong ya monton.,tolong argus nya di kembalikan seperti yg kemarin lagi yg sekarang no demeg sama no lifestylemana ultinya bentar bgt lagi musuh pake won ato winter auto ga guna tu argus mana bulan depan mo dapet skin kolektor lagi tolong ya monton,tolong argus nya di kembalikan seperti yang kemarin lagi yang sekarang no demeg sama no lifestylemana ultinya bentar sekali lagi musuh pakai won ato winter auto tidak guna itu argus mana bulan depan mo dapat skin kolektor lagi tolong ya moonton,tolong argus nya di kembali seperti yang kemarin lagi yang sekarang no deg sama no lifestylemana ultinya bentar sekali lagi musuh pakai won ato winter auto tidak guna itu argus mana bulan depan mo dapat skin kolektor lagi tolong ya moonton
8997c4f2-55af-4dee-b268-0b33c9ed880a,Niil 0895,ok,5,2026-07-12 05:47:09,ok,ok,ok,ok
8ce6289a-5946-427e-8279-0ff950696458,Akyas Marbawi,game apaan di kasihh timmm poke muluu game setres,1,2026-07-12 05:42:01,game apaan di kasihh timmm poke muluu game setres,game apaan di kasihh tim poke muluu game setres,game apa di kasihh tim poke muluu game setres,game apa di kasihh tim poke muluu game tres
1a9e28cc-d31a-4c6f-8729-31512b5079cb,Brody Deng,ngotak dikit montoon anjing kalo ngasih tim,1,2026-07-12 05:40:15,ngotak dikit montoon anjing kalo ngasih tim,ngotak dikit montoon anjing kalo ngasih tim,ngotak sedikit moonton kasar kalau beri tim,ngotak sedikit moonton kasar kalau beri tim
bde7b254-f942-4895-b8f2-a13688707dc9,Snow,jan main game ini sumpahh,1,2026-07-12 05:40:06,jan main game ini sumpahh,jan main game ini sumpahh,jangan main game ini sumpahh,jangan main game ini sumpahh
fdf98e20-907f-4680-9f76-f01bb1886f45,Fahri Zaidan,sinyal taekk,1,2026-07-12 05:39:58,sinyal taekk,sinyal taekk,sinyal taekk,sinyal taekk
754f9762-a333-4a05-be7a-fb23116ad45c,azel kriminal,game nya udh bagus mines nya harus nge gendong para beban hama dark sistem,1,2026-07-12 05:34:51,game nya udh bagus mines nya harus nge gendong para beban hama dark sistem,game nya udh bagus mines nya harus nge gendong para beban hama dark sistem,game nya sudah bagus mines nya harus nge gendong para beban hama dark sistem,game nya sudah bagus mes nya harus nge gendong para beban hama dark sistem
9b326344-43f5-44ac-9b71-a169e3b680fc,Dirga gilang Ramadhan,"tolong dong untuk fitur mode offline draft pick nya benerin,soalnya ada 2 exp lane dalam satu tim,harusnya jadi jungler tapi komputernya milih spel lain, cuma itu sih,selebihnya bagus semua,yang di fitur online juga udah oke semua",5,2026-07-12 05:30:33,"tolong dong untuk fitur mode offline draft pick nya benerin,soalnya ada 2 exp lane dalam satu tim,harusnya jadi jungler tapi komputernya milih spel lain, cuma itu sih,selebihnya bagus semua,yang di fitur online juga udah oke semua",tolong dong untuk fitur mode offline draft pick nya benerinsoalnya ada exp lane dalam satu timharusnya jadi jungler tapi komputernya milih spel lain cuma itu sihselebihnya bagus semuayang di fitur online juga udah oke semua,tolong dong untuk fitur mode offline draft pick nya benerinsoalnya ada samping lane dalam satu timharusnya jadi inti tapi komputernya milih spel lain hanya itu sihselebihnya bagus semuayang di fitur online juga sudah oke semua,tolong dong untuk fitur mode offline draft pick nya benerinsoalnya ada samping lane dalam satu timharusnya jadi inti tapi komputer milih spel lain hanya itu sihselebihnya bagus semuayang di fitur online juga sudah oke semua
7e4c3c21-6ec0-4f35-bcb0-ef2635ecce50,Dafa Rezqy,game yang sangat menghibur,5,2026-07-12 05:28:02,game yang sangat menghibur,game yang sangat menghibur,game yang sangat menghibur,game yang sangat hibur
c214ad90-bbd2-4aa9-a16e-d321fec726ca,Andi Man,game rusak,1,2026-07-12 05:25:08,game rusak,game rusak,game rusak,game rusak
9a557c77-c9b8-4cc4-bde7-3b046538543f,danesh batrisah,jelek sih Jan di download dah saran gw,1,2026-07-12 05:22:05,jelek sih Jan di download dah saran gw,jelek sih jan di download dah saran gw,jelek sih jangan di download sudah saran saya,jelek sih jangan di download sudah saran saya
75d225dc-ea63-4bd4-958f-0d460b6e9496,Mochammad Akbar,matchmaking nya tolol,1,2026-07-12 05:21:33,matchmaking nya tolol,matchmaking nya tolol,matchmaking nya bodoh,matchmaking nya bodoh
fea83cd7-dd93-47d5-9e0e-367ed281273e,Setia Permana,moonton personal ke saya apa gimana ini tiap hari lose strike menang cuma sekali dua kali itupun balik lagi ke situ situ aja bintang nya kenapa season sekarang malah ketemu player darksistem terus? mythic romawi juga sampe turun ke bintang satu sesusah itu main sama player gajelas reset lah moonton server nya cape main tiap hari g menghargai bangett dahh gimana mau ngasih bintang lima kalo gini terus,2,2026-07-12 05:12:11,moonton personal ke saya apa gimana ini tiap hari lose strike menang cuma sekali dua kali itupun balik lagi ke situ situ aja bintang nya kenapa season sekarang malah ketemu player darksistem terus? mythic romawi juga sampe turun ke bintang satu sesusah itu main sama player gajelas reset lah moonton server nya cape main tiap hari g menghargai bangett dahh gimana mau ngasih bintang lima kalo gini terus,moonton personal ke saya apa gimana ini tiap hari lose strike menang cuma sekali dua kali itupun balik lagi ke situ situ aja bintang nya kenapa season sekarang malah ketemu player darksistem terus mythic romawi juga sampe turun ke bintang satu sesusah itu main sama player gajelas reset lah moonton server nya cape main tiap hari g menghargai bangett dahh gimana mau ngasih bintang lima kalo gini terus,moonton personal ke saya apa bagaimana ini tiap hari kalah strike menang hanya sekali dua kali itupun balik lagi ke situ situ saja bintang nya kenapa season sekarang malah ketemu player dark system terus mythic romawi juga sampai turun ke bintang satu sesusah itu main sama player tidak jelas reset lah moonton server nya lelah main tiap hari tidak menghargai bangett dahh bagaimana mau beri bintang lima kalau begini terus,moonton personal ke saya apa bagaimana ini tiap hari kalah strike menang hanya sekali dua kali itu balik lagi ke situ situ saja bintang nya kenapa season sekarang malah ketemu player dark system terus mythic romawi juga sampai turun ke bintang satu susah itu main sama player tidak jelas reset lah moonton server nya lelah main tiap hari tidak harga bangett dahh bagaimana mau beri bintang lima kalau begini terus
c56e21de-0406-45d3-a5e6-7bff362613d8,cecep ompong,"game sampah, tim selalu tidak saimbang",1,2026-07-12 05:08:33,"game sampah, tim selalu tidak saimbang",game sampah tim selalu tidak saimbang,game sampah tim selalu tidak saimbang,game sampah tim selalu tidak saimbang
7184252e-44b3-4756-9460-a4936366d8a3,Irzi Akhsan,"jaringan ngelag, pdhl sinyal nya full, server rusak, game t41",5,2026-07-12 05:06:17,"jaringan ngelag, pdhl sinyal nya full, server rusak, game t41",jaringan ngelag pdhl sinyal nya full server rusak game t,jaringan lag padahal sinyal nya full server rusak game t,jaring lag padahal sinyal nya full server rusak game t
801935be-7670-4f0d-a108-feb0c4b4f071,jewan 12,game rusak,1,2026-07-12 05:01:21,game rusak,game rusak,game rusak,game rusak
3d6a7261-d74a-47ee-8782-e76ba4acaf2a,Reyy Dumm,Lu Mikirin Player Gak Sih Tuh Liat Sistem Nya Kaya Apa Coba Delay Delay Terus Sengaja Apa Gimna??. Pikirlah Player Juga Ada Rasa Cape Nya Kalo Sistem Game Lu Kaya Kocak Gini Mah,1,2026-07-12 04:55:34,Lu Mikirin Player Gak Sih Tuh Liat Sistem Nya Kaya Apa Coba Delay Delay Terus Sengaja Apa Gimna??. Pikirlah Player Juga Ada Rasa Cape Nya Kalo Sistem Game Lu Kaya Kocak Gini Mah,lu mikirin player gak sih tuh liat sistem nya kaya apa coba delay delay terus sengaja apa gimna pikirlah player juga ada rasa cape nya kalo sistem game lu kaya kocak gini mah,kamu mikirin player tidak sih itu liat sistem nya seperti apa coba delay delay terus sengaja apa gimna pikirlah player juga ada rasa lelah nya kalau sistem game kamu seperti kocak begini sih,kamu mikirin player tidak sih itu liat sistem nya seperti apa coba delay delay terus sengaja apa gimna pikir player juga ada rasa lelah nya kalau sistem game kamu seperti kocak begini sih
0214a8fa-3c24-470d-a499-7104ab9a523d,Danu Apriyadi,matchmaking gk adil masa legend ketemu immortal 450,1,2026-07-12 04:54:45,matchmaking gk adil masa legend ketemu immortal 450,matchmaking gk adil masa legend ketemu immortal,matchmaking tidak adil masa legend ketemu immortal,matchmaking tidak adil masa legend ketemu immortal
bf83a23a-cfe3-4086-a226-4a790a2966c7,Vinn Putra,ngotak kalo ngasih tim bangsat,1,2026-07-12 04:50:34,ngotak kalo ngasih tim bangsat,ngotak kalo ngasih tim bangsat,ngotak kalau beri tim bangsat,ngotak kalau beri tim bangsat
f221db50-67b6-4814-9070-dbdd5e6fba1e,Wahyu Saja,seru,5,2026-07-12 04:50:31,seru,seru,seru,seru
c1650c17-b7b2-4485-a3b3-18e08042e48d,Gubdaji,game buruk sistem ga jaless,1,2026-07-12 04:39:15,game buruk sistem ga jaless,game buruk sistem ga jaless,game buruk sistem tidak jaless,game buruk sistem tidak jaless
a1c14efd-0019-43ff-803c-64431af8f6de,GUNTARA BARUNA PUTRA,losttrek mulu,2,2026-07-12 04:38:21,losttrek mulu,losttrek mulu,losttrek selalu,losttrek selalu
d7e5adcb-3937-4ec6-9f6b-ee75fb838126,M. Tubagus Jalalludin,boros batreeee,2,2026-07-12 04:35:48,boros batreeee,boros batre,boros batre,boros batre
c4f29147-ed2b-461b-8948-f9fc004f6795,Zahran Andeno,jelek,1,2026-07-12 04:34:01,jelek,jelek,jelek,jelek
cdf74b2d-b64a-454a-8dfb-235bc8cc999a,Fitri Syawaliah,tolong yah moonton cape kali aku main solo dapet tim luar biasa gak jago nya musuh nya jago semua sedangkan tim kusendiri gak apa maksud,3,2026-07-12 04:25:15,tolong yah moonton cape kali aku main solo dapet tim luar biasa gak jago nya musuh nya jago semua sedangkan tim kusendiri gak apa maksud,tolong yah moonton cape kali aku main solo dapet tim luar biasa gak jago nya musuh nya jago semua sedangkan tim kusendiri gak apa maksud,tolong ya moonton lelah kali saya main sendiri dapat tim luar biasa tidak jago nya musuh nya jago semua sedangkan tim kusendiri tidak apa maksud,tolong ya moonton lelah kali saya main sendiri dapat tim luar biasa tidak jago nya musuh nya jago semua sedang tim sendiri tidak apa maksud
b851fca8-cba5-4976-bc7a-e952fec34569,Arohman Pml,kenapa dengen bug saya ga jelas banget mau main bug nya malah ga bisa main ml,2,2026-07-12 04:21:07,kenapa dengen bug saya ga jelas banget mau main bug nya malah ga bisa main ml,kenapa dengen bug saya ga jelas banget mau main bug nya malah ga bisa main ml,kenapa dengen eror saya tidak jelas sekali mau main eror nya malah tidak bisa main mobile legends,kenapa dengen eror saya tidak jelas sekali mau main eror nya malah tidak bisa main mobile legends
39f14568-e003-413d-a72e-3cf4e3563215,Asyatir Radjab,game sampah nggak adil rank honor bisa²nya ketemu immo hadehhh,1,2026-07-12 04:20:24,game sampah nggak adil rank honor bisa²nya ketemu immo hadehhh,game sampah nggak adil rank honor bisanya ketemu immo hadeh,game sampah tidak adil rank honor bisanya ketemu immortal hadeh,game sampah tidak adil rank honor bisa ketemu immortal hadeh
70d4280e-e145-4ed3-9180-e29c814cd7f2,Zamrony Zakky,SAMPAH YANG TIDAK PERLU DI MAINKAN -,1,2026-07-12 04:03:01,SAMPAH YANG TIDAK PERLU DI MAINKAN -,sampah yang tidak perlu di mainkan,sampah yang tidak perlu di mainkan,sampah yang tidak perlu di main
de035eb7-bdf5-4e62-8e0f-ab7ee80e812e,Rajata 7278,"Aku suka sekali sama game tersebut! Tetapi maaf aku kasih bintang 4, padahal aku menyukai game tersebut kenapa? karena... Untuk latihan AI (Practice/Latihan AI) tolong banget yaa, kasih notifikasi Perfect shoot, karena aku Hero setia Layla yang sering menggunakan ulti Layla karena Ulti Layla itu seperti sinar cahaya laser, aku pernah dapat notifikasi Perfect shoot di Classic/Rank, tapi aku juga mahu kalau notifikasi Perfect shoot nya di mode Practice/Latihan AI. Okeh segitu saja.",4,2026-07-12 03:52:57,"Aku suka sekali sama game tersebut! Tetapi maaf aku kasih bintang 4, padahal aku menyukai game tersebut kenapa? karena... Untuk latihan AI (Practice/Latihan AI) tolong banget yaa, kasih notifikasi Perfect shoot, karena aku Hero setia Layla yang sering menggunakan ulti Layla karena Ulti Layla itu seperti sinar cahaya laser, aku pernah dapat notifikasi Perfect shoot di Classic/Rank, tapi aku juga mahu kalau notifikasi Perfect shoot nya di mode Practice/Latihan AI. Okeh segitu saja.",aku suka sekali sama game tersebut tetapi maaf aku kasih bintang padahal aku menyukai game tersebut kenapa karena untuk latihan ai practicelatihan ai tolong banget yaa kasih notifikasi perfect shoot karena aku hero setia layla yang sering menggunakan ulti layla karena ulti layla itu seperti sinar cahaya laser aku pernah dapat notifikasi perfect shoot di classicrank tapi aku juga mahu kalau notifikasi perfect shoot nya di mode practicelatihan ai okeh segitu saja,saya suka sekali sama game tersebut tetapi maaf saya kasih bintang padahal saya menyukai game tersebut kenapa karena untuk latihan ai practicelatihan ai tolong sekali ya kasih notifikasi perfect shoot karena saya hero setia layla yang sering menggunakan jurus layla karena jurus layla itu seperti sinar cahaya laser saya pernah dapat notifikasi perfect shoot di classicrank tapi saya juga mahu kalau notifikasi perfect shoot nya di mode practicelatihan ai okeh segitu saja,saya suka sekali sama game sebut tetapi maaf saya kasih bintang padahal saya suka game sebut kenapa karena untuk latih ai practicelatihan ai tolong sekali ya kasih notifikasi perfect shoot karena saya hero setia layla yang sering guna jurus layla karena jurus layla itu seperti sinar cahaya laser saya pernah dapat notifikasi perfect shoot di classicrank tapi saya juga mahu kalau notifikasi perfect shoot nya di mode practicelatihan ai okeh segitu saja
a15d9e10-0dac-47c4-a46b-340251ceefeb,Alip Pahrijal,"game isinya tim gajelas masa iya akun udah level 100 ke atas di kasih tim yang baru main, sedangkan lawan pada jauh beda , bukan menghibur tapi bikin emosi naik , moonton moonton update gede gedean perbaiki matchmaking aja GK becus",5,2026-07-12 03:52:17,"game isinya tim gajelas masa iya akun udah level 100 ke atas di kasih tim yang baru main, sedangkan lawan pada jauh beda , bukan menghibur tapi bikin emosi naik , moonton moonton update gede gedean perbaiki matchmaking aja GK becus",game isinya tim gajelas masa iya akun udah level ke atas di kasih tim yang baru main sedangkan lawan pada jauh beda bukan menghibur tapi bikin emosi naik moonton moonton update gede gedean perbaiki matchmaking aja gk becus,game isinya tim tidak jelas masa iya akun sudah level ke atas di kasih tim yang baru main sedangkan lawan pada jauh beda bukan menghibur tapi buat emosi naik moonton moonton update gede gedean perbaiki matchmaking saja tidak becus,game isi tim tidak jelas masa iya akun sudah level ke atas di kasih tim yang baru main sedang lawan pada jauh beda bukan hibur tapi buat emosi naik moonton moonton update gede gede baik matchmaking saja tidak becus
807b280c-df0d-45fe-9fc7-8fd188dfe76b,Arkham Faqih,MASA GW DIKASI LS 7X KONTOOOOOL,5,2026-07-12 03:51:27,MASA GW DIKASI LS 7X KONTOOOOOL,masa gw dikasi ls x kontol,masa saya beri lose streak x kasar,masa saya beri lose streak x kasar
b38ca85c-b2c6-41dc-b56d-bfc0b8cfe9f6,ii kusnadi,keren sih menurut gua,5,2026-07-12 03:48:17,keren sih menurut gua,keren sih menurut gua,keren sih menurut saya,keren sih turut saya
9d0576d0-2494-4ebb-951d-8f321a477853,Sardion Tambunan,"Setingan terlalu mencolok... Agar pemain kesulitan menaikkan peringkat, diberi kawan tim yang selalu AFK...",1,2026-07-12 03:39:35,"Setingan terlalu mencolok... Agar pemain kesulitan menaikkan peringkat, diberi kawan tim yang selalu AFK...",setingan terlalu mencolok agar pemain kesulitan menaikkan peringkat diberi kawan tim yang selalu afk,setingan terlalu mencolok agar pemain kesulitan menaikkan peringkat diberi kawan tim yang selalu keluar,ting terlalu colok agar main sulit naik peringkat beri kawan tim yang selalu keluar
e6a1d203-2faf-421f-abc7-af1374bcc40e,Riky Dwiyan,Matchmaking gajelas mau solo/trio dikasih tim yg ga balance mulu gajelas!!!!!,3,2026-07-12 03:39:33,Matchmaking gajelas mau solo/trio dikasih tim yg ga balance mulu gajelas!!!!!,matchmaking gajelas mau solotrio dikasih tim yg ga balance mulu gajelas,matchmaking tidak jelas mau solotrio beri tim yang tidak balance selalu tidak jelas,matchmaking tidak jelas mau solotrio beri tim yang tidak balance selalu tidak jelas
506aa754-5fda-4bbb-b6b4-e65b68b520b1,Ayuasmiati Asmiati,cape di trol dark sistem mmr global saya turun ls 13x udah lah giliran chat toxic di ban cape banget,1,2026-07-12 03:38:07,cape di trol dark sistem mmr global saya turun ls 13x udah lah giliran chat toxic di ban cape banget,cape di trol dark sistem mmr global saya turun ls x udah lah giliran chat toxic di ban cape banget,lelah di troll dark sistem mmr global saya turun lose streak x sudah lah giliran chat kasar di blokir lelah sekali,lelah di troll dark sistem mmr global saya turun lose streak x sudah lah gilir chat kasar di blokir lelah sekali
504df435-367e-46d5-b514-f9926481ed91,Nabilah Yafi Zaneta,seru,5,2026-07-12 03:35:51,seru,seru,seru,seru
ee095c14-75dd-4030-9985-aa6a59db40bb,SEPI HERMANTO,game keren,1,2026-07-12 03:31:59,game keren,game keren,game keren,game keren
bf290df1-c0bb-4bdf-9819-7a36b4fc5f46,Hani fahhh,"anda sedang stress atau sedang capek?? mainlah game ini, rasa stress dan capek kmu akan menghilang 😃 😭",5,2026-07-12 03:30:33,"anda sedang stress atau sedang capek?? mainlah game ini, rasa stress dan capek kmu akan menghilang 😃  sedih ",anda sedang stress atau sedang capek mainlah game ini rasa stress dan capek kmu akan menghilang sedih,anda sedang stress atau sedang lelah mainlah game ini rasa stress dan lelah kmu akan menghilang sedih,anda sedang stress atau sedang lelah main game ini rasa stress dan lelah kmu akan hilang sedih
6e9e495a-b858-4332-9d75-105e88f42f04,Reza Fadillah,"game apaan ini,S41 parah bed..matchmaking gk jelas",1,2026-07-12 03:28:52,"game apaan ini,S41 parah bed..matchmaking gk jelas",game apaan inis parah bedmatchmaking gk jelas,game apa inis parah bedmatchmaking tidak jelas,game apa inis parah bedmatchmaking tidak jelas
d91ed46a-9488-43e6-8a3a-fbcf03737d0b,RANGGA SAPUTRA,"sistem matching nya benerin timm ga imbangg 3 jam push ga naik malah turun , buang buang waktu tolong di perbaiki",4,2026-07-12 03:26:57,"sistem matching nya benerin timm ga imbangg 3 jam push ga naik malah turun , buang buang waktu tolong di perbaiki",sistem matching nya benerin timm ga imbangg jam push ga naik malah turun buang buang waktu tolong di perbaiki,sistem matching nya perbaiki timm tidak imbangg jam push tidak naik malah turun buang buang waktu tolong di perbaiki,sistem matching nya baik timm tidak imbangg jam push tidak naik malah turun buang buang waktu tolong di baik
1038c6de-2f66-4c2c-99da-b0601633aafa,Win 777,gw setres main ml klah Mulu tim di kasih yg bot,1,2026-07-12 03:17:33,gw setres main ml klah Mulu tim di kasih yg bot,gw setres main ml klah mulu tim di kasih yg bot,saya setres main mobile legends klah selalu tim di kasih yang bot,saya tres main mobile legends klah selalu tim di kasih yang bot
6108fa62-5c89-4518-a7e1-9ea3253efbfd,rokok kobot,sistem gk jelas musuh pro tim sendiri bot,1,2026-07-12 03:14:07,sistem gk jelas musuh pro tim sendiri bot,sistem gk jelas musuh pro tim sendiri bot,sistem tidak jelas musuh ahli tim sendiri bot,sistem tidak jelas musuh ahli tim sendiri bot
0d8d4fa3-881a-4346-b563-79f821437d91,Azmi Azmi,banyak dark sistem,1,2026-07-12 03:12:02,banyak dark sistem,banyak dark sistem,banyak dark sistem,banyak dark sistem
10b56f9a-4fdf-49fc-94c2-30c6ac8f47bc,Sopiyan Sopiyan,gem sampah main Berjam ¹ ga menang satu pun,1,2026-07-12 03:11:00,gem sampah main Berjam ¹ ga menang satu pun,gem sampah main berjam ga menang satu pun,game sampah main berjam tidak menang satu pun,game sampah main jam tidak menang satu pun
211394d6-62ec-472c-8a05-55368426ab04,RANIA AGUSTINA,game yg seru dan sangat menantang,5,2026-07-12 03:10:49,game yg seru dan sangat menantang,game yg seru dan sangat menantang,game yang seru dan sangat menantang,game yang seru dan sangat tantang
a8860757-6082-4477-9d1e-72e3b7892e2c,Kevin Kharisma,"tolong perbaiki lagi sistem nya, kasih musuh yang setara sama tim ya, satu lagi beri saya win streak minimal 10x saya minta tolong ya moonton, nnti saya akan berikan bintang 5, terimakasi",2,2026-07-12 03:10:12,"tolong perbaiki lagi sistem nya, kasih musuh yang setara sama tim ya, satu lagi beri saya win streak minimal 10x saya minta tolong ya moonton, nnti saya akan berikan bintang 5, terimakasi",tolong perbaiki lagi sistem nya kasih musuh yang setara sama tim ya satu lagi beri saya win streak minimal x saya minta tolong ya moonton nnti saya akan berikan bintang terimakasi,tolong perbaiki lagi sistem nya kasih musuh yang setara sama tim ya satu lagi beri saya menang beruntun minimal x saya minta tolong ya moonton nnti saya akan berikan bintang terimakasi,tolong baik lagi sistem nya kasih musuh yang tara sama tim ya satu lagi beri saya menang untun minimal x saya minta tolong ya moonton nnti saya akan ikan bintang terimakasi
c60155f0-0199-41a8-92e0-c785a4488c4d,Fajar Kurniawan,semoga rating kalian lebih rendah lagi terlalu banyak darksistem main jam berapapun banyak bocil sialan gak bisa main,1,2026-07-12 03:06:43,semoga rating kalian lebih rendah lagi terlalu banyak darksistem main jam berapapun banyak bocil sialan gak bisa main,semoga rating kalian lebih rendah lagi terlalu banyak darksistem main jam berapapun banyak bocil sialan gak bisa main,semoga rating kalian lebih rendah lagi terlalu banyak dark system main jam berapapun banyak anak kecil sialan tidak bisa main,moga rating kalian lebih rendah lagi terlalu banyak dark system main jam berapa banyak anak kecil sial tidak bisa main
c76ed2aa-1891-4b39-a55f-0b770cfcdb7f,Renosuganda Manurung,game nya bagus sih tapi tolong lah jangan kasih gua drak sistem itu gua bosen bintang naik turun mulu 😮‍💨,3,2026-07-12 03:01:49,game nya bagus sih tapi tolong lah jangan kasih gua drak sistem itu gua bosen bintang naik turun mulu 😮‍💨,game nya bagus sih tapi tolong lah jangan kasih gua drak sistem itu gua bosen bintang naik turun mulu,game nya bagus sih tapi tolong lah jangan kasih saya dark sistem itu saya bosen bintang naik turun selalu,game nya bagus sih tapi tolong lah jangan kasih saya dark sistem itu saya bosen bintang naik turun selalu
7f52bc7a-a1a7-4783-acd0-95429636537a,Ilga Kaban,"Game ga jelas, main 10 kali 10 kali nya dapat bot moonton PP",1,2026-07-12 03:01:13,"Game ga jelas, main 10 kali 10 kali nya dapat bot moonton PP",game ga jelas main kali kali nya dapat bot moonton pp,game tidak jelas main kali kali nya dapat bot moonton pp,game tidak jelas main kali kali nya dapat bot moonton pp
553a8974-a320-4c0f-a6ec-9e0114f5d0e8,Aghisti Pertiwi,BG bisa GK data penyimpanannya agak diperkecil,5,2026-07-12 02:59:01,BG bisa GK data penyimpanannya agak diperkecil,bg bisa gk data penyimpanannya agak diperkecil,bg bisa tidak data penyimpanannya agak diperkecil,bg bisa tidak data simpan agak kecil
4d3acbcf-d668-4837-9a25-a9765f69dc88,Moh Rifai,"#Game sampah, odette di nerf",1,2026-07-12 02:54:09,"#Game sampah, odette di nerf",game sampah odette di nerf,game sampah odette di lemah,game sampah odette di lemah
2e8087fc-b429-481f-a2f4-cbabba5bc6c6,Aldi Kasilas,"GAME DENGAN MATCH MAKING TERBURUK YANG PERNAH SAYA MAINKAN, JUJUR BETTER HOK DARIPADA INI GAME, IZINNN 🙏🏻",1,2026-07-12 02:51:22,"GAME DENGAN MATCH MAKING TERBURUK YANG PERNAH SAYA MAINKAN, JUJUR BETTER HOK DARIPADA INI GAME, IZINNN  tolong 🏻",game dengan match making terburuk yang pernah saya mainkan jujur better hok daripada ini game izin tolong,game dengan match making terburuk yang pernah saya mainkan jujur better game lain daripada ini game izin tolong,game dengan match making buruk yang pernah saya main jujur better game lain daripada ini game izin tolong
15a65478-a19d-4073-9016-51530adc2387,Syahril -xror,"saya sangat kecewa dengan sistem sekarang, player sekarang sangat suka membuat kalah dengan sengaja dan pelanggaran nya sangat ringan, saran saya buat lah sanksi dengan berat, sehingga mereka tidak akan lagi melakukan perbuatan tersebut. kurangi credit SCOR mereka secara drastis 10-20 poin.",1,2026-07-12 02:51:05,"saya sangat kecewa dengan sistem sekarang, player sekarang sangat suka membuat kalah dengan sengaja dan pelanggaran nya sangat ringan, saran saya buat lah sanksi dengan berat, sehingga mereka tidak akan lagi melakukan perbuatan tersebut. kurangi credit SCOR mereka secara drastis 10-20 poin.",saya sangat kecewa dengan sistem sekarang player sekarang sangat suka membuat kalah dengan sengaja dan pelanggaran nya sangat ringan saran saya buat lah sanksi dengan berat sehingga mereka tidak akan lagi melakukan perbuatan tersebut kurangi credit scor mereka secara drastis poin,saya sangat kecewa dengan sistem sekarang player sekarang sangat suka membuat kalah dengan sengaja dan pelanggaran nya sangat ringan saran saya buat lah sanksi dengan berat sehingga mereka tidak akan lagi melakukan perbuatan tersebut kurangi credit scor mereka secara drastis poin,saya sangat kecewa dengan sistem sekarang player sekarang sangat suka buat kalah dengan sengaja dan langgar nya sangat ringan saran saya buat lah sanksi dengan berat sehingga mereka tidak akan lagi laku buat sebut kurang credit scor mereka cara drastis poin
b1c36345-461b-4c15-8c39-e379f8d1f3d5,eexxx xeszcc,"nggak ada diamond gratis,sangat membosankan",5,2026-07-12 02:50:19,"nggak ada diamond gratis,sangat membosankan",nggak ada diamond gratissangat membosankan,tidak ada diamond gratissangat membosankan,tidak ada diamond gratissangat bosan
